external_subject_name,external_subject_numeric_id,external_slice_index,external_modality,external_brain_pixels,training_compatible_donor_count,final_base_use_index,subject_active_base_count,subject_required_reuse_ceiling,exact_donor_index,donor_volume,donor_h5_file
BraTS20_Validation_053,53,28,flair,5593,2599,3,35,3,11231,236,volume_236_slice_42.h5
BraTS20_Validation_053,53,29,flair,5875,2597,3,35,3,11494,240,volume_240_slice_33.h5
BraTS20_Validation_053,53,129,flair,5619,2540,3,35,3,10107,211,volume_211_slice_76.h5
BraTS20_Validation_053,53,27,flair,5274,2521,3,35,3,13803,287,volume_287_slice_110.h5
BraTS20_Validation_053,53,26,flair,4945,2420,3,35,3,788,16,volume_16_slice_118.h5
BraTS20_Validation_053,53,25,flair,4610,2226,3,35,3,11295,236,volume_236_slice_106.h5
BraTS20_Validation_054,54,62,flair,15519,17479,1,58,2,5397,119,volume_119_slice_47.h5
BraTS20_Validation_054,54,61,flair,15423,17396,1,58,2,16024,328,volume_328_slice_117.h5
BraTS20_Validation_054,54,60,flair,15305,17355,1,58,2,6600,147,volume_147_slice_48.h5
BraTS20_Validation_054,54,59,flair,15135,17296,1,58,2,6444,143,volume_143_slice_65.h5
BraTS20_Validation_054,54,58,flair,14939,17138,1,58,2,6080,135,volume_135_slice_88.h5
BraTS20_Validation_054,54,57,flair,14741,16911,1,58,2,6744,148,volume_148_slice_119.h5
BraTS20_Validation_054,54,56,flair,14565,16728,1,58,2,6759,149,volume_149_slice_37.h5
BraTS20_Validation_054,54,55,flair,14436,16604,1,58,2,17287,357,volume_357_slice_75.h5
BraTS20_Validation_054,54,54,flair,14288,16426,1,58,2,6388,140,volume_140_slice_131.h5
BraTS20_Validation_054,54,53,flair,13953,15746,1,58,2,5530,123,volume_123_slice_63.h5
BraTS20_Validation_054,54,52,flair,13372,14372,1,58,2,4644,101,volume_101_slice_60.h5
BraTS20_Validation_054,54,51,flair,12866,13839,1,58,2,7178,156,volume_156_slice_40.h5
BraTS20_Validation_054,54,50,flair,12658,13728,1,58,2,6656,147,volume_147_slice_104.h5
BraTS20_Validation_054,54,49,flair,12511,13633,1,58,2,5692,127,volume_127_slice_65.h5
BraTS20_Validation_054,54,48,flair,12387,13530,1,58,2,7793,166,volume_166_slice_104.h5
BraTS20_Validation_054,54,47,flair,12251,13452,1,58,2,6659,147,volume_147_slice_107.h5
BraTS20_Validation_054,54,46,flair,12121,13408,1,58,2,4165,87,volume_87_slice_68.h5
BraTS20_Validation_054,54,45,flair,11978,13358,1,58,2,6692,148,volume_148_slice_67.h5
BraTS20_Validation_054,54,44,flair,11844,13217,1,58,2,5544,123,volume_123_slice_77.h5
BraTS20_Validation_054,54,43,flair,11651,12923,1,58,2,5482,122,volume_122_slice_74.h5
BraTS20_Validation_054,54,42,flair,11459,12724,1,58,2,4156,87,volume_87_slice_59.h5
BraTS20_Validation_054,54,41,flair,11275,12574,1,58,2,6695,148,volume_148_slice_70.h5
BraTS20_Validation_054,54,40,flair,10994,12077,1,58,2,5683,127,volume_127_slice_56.h5
BraTS20_Validation_054,54,39,flair,10556,10907,1,58,2,6515,145,volume_145_slice_58.h5
BraTS20_Validation_054,54,38,flair,10109,9077,1,58,2,6807,149,volume_149_slice_85.h5
BraTS20_Validation_054,54,37,flair,9772,8592,1,58,2,9242,194,volume_194_slice_79.h5
BraTS20_Validation_054,54,36,flair,9460,8162,1,58,2,6851,150,volume_150_slice_63.h5
BraTS20_Validation_054,54,35,flair,9110,7519,1,58,2,16634,344,volume_344_slice_66.h5
BraTS20_Validation_054,54,34,flair,8628,6144,1,58,2,7217,156,volume_156_slice_79.h5
BraTS20_Validation_054,54,33,flair,8155,4821,1,58,2,3820,77,volume_77_slice_51.h5
BraTS20_Validation_054,54,32,flair,7627,4085,1,58,2,10516,220,volume_220_slice_62.h5
BraTS20_Validation_054,54,31,flair,7135,3699,1,58,2,17539,363,volume_363_slice_46.h5
BraTS20_Validation_054,54,30,flair,6776,3487,1,58,2,4620,101,volume_101_slice_36.h5
BraTS20_Validation_054,54,29,flair,6468,3326,1,58,2,6421,141,volume_141_slice_118.h5
BraTS20_Validation_054,54,28,flair,6201,3189,1,58,2,12021,248,volume_248_slice_88.h5
BraTS20_Validation_054,54,27,flair,5964,3093,1,58,2,11274,236,volume_236_slice_85.h5
BraTS20_Validation_054,54,26,flair,5773,2993,1,58,2,11962,247,volume_247_slice_75.h5
BraTS20_Validation_054,54,25,flair,5610,2880,1,58,2,10359,216,volume_216_slice_86.h5
BraTS20_Validation_054,54,24,flair,5445,2816,1,58,2,11288,236,volume_236_slice_99.h5
BraTS20_Validation_054,54,23,flair,5225,2703,1,58,2,11950,247,volume_247_slice_63.h5
BraTS20_Validation_054,54,22,flair,5054,2608,1,58,2,12466,257,volume_257_slice_64.h5
BraTS20_Validation_054,54,21,flair,4932,2515,1,58,2,9627,201,volume_201_slice_103.h5
BraTS20_Validation_054,54,20,flair,4801,2393,1,58,2,6327,139,volume_139_slice_94.h5
BraTS20_Validation_054,54,19,flair,4660,2266,1,58,2,489,11,volume_11_slice_66.h5
BraTS20_Validation_054,54,18,flair,4516,2146,1,58,2,16399,337,volume_337_slice_109.h5
BraTS20_Validation_054,54,17,flair,4392,2042,1,58,2,12041,248,volume_248_slice_108.h5
BraTS20_Validation_054,54,16,flair,4246,1930,1,58,2,11460,239,volume_239_slice_86.h5
BraTS20_Validation_054,54,15,flair,4029,1774,1,58,2,11458,239,volume_239_slice_84.h5
BraTS20_Validation_054,54,14,flair,3821,1606,1,58,2,11455,239,volume_239_slice_81.h5
BraTS20_Validation_054,54,13,flair,3639,1451,1,58,2,11459,239,volume_239_slice_85.h5
BraTS20_Validation_054,54,12,flair,3409,1224,1,58,2,13394,279,volume_279_slice_120.h5
BraTS20_Validation_054,54,10,flair,2850,691,1,58,2,12264,254,volume_254_slice_63.h5
BraTS20_Validation_054,54,9,flair,2530,396,1,58,2,17487,361,volume_361_slice_77.h5
BraTS20_Validation_054,54,8,flair,2138,195,1,58,2,11999,248,volume_248_slice_66.h5
BraTS20_Validation_054,54,133,flair,1537,106,1,58,2,8108,172,volume_172_slice_104.h5
BraTS20_Validation_054,54,7,flair,1737,74,1,58,2,14411,297,volume_297_slice_121.h5
BraTS20_Validation_054,54,6,flair,1202,16,1,58,2,3689,74,volume_74_slice_118.h5
BraTS20_Validation_054,54,62,flair,15519,17479,2,58,2,4166,87,volume_87_slice_69.h5
BraTS20_Validation_054,54,61,flair,15423,17396,2,58,2,6782,149,volume_149_slice_60.h5
BraTS20_Validation_054,54,60,flair,15305,17355,2,58,2,5367,118,volume_118_slice_90.h5
BraTS20_Validation_054,54,59,flair,15135,17296,2,58,2,5671,127,volume_127_slice_44.h5
BraTS20_Validation_054,54,58,flair,14939,17138,2,58,2,6408,141,volume_141_slice_105.h5
BraTS20_Validation_054,54,57,flair,14741,16911,2,58,2,5510,123,volume_123_slice_43.h5
BraTS20_Validation_054,54,56,flair,14565,16728,2,58,2,5826,130,volume_130_slice_52.h5
BraTS20_Validation_054,54,55,flair,14436,16604,2,58,2,6293,138,volume_138_slice_108.h5
BraTS20_Validation_054,54,54,flair,14288,16426,2,58,2,6362,140,volume_140_slice_105.h5
BraTS20_Validation_054,54,53,flair,13953,15746,2,58,2,5362,118,volume_118_slice_85.h5
BraTS20_Validation_054,54,52,flair,13372,14372,2,58,2,7277,157,volume_157_slice_126.h5
BraTS20_Validation_054,54,51,flair,12866,13839,2,58,2,5853,130,volume_130_slice_79.h5
BraTS20_Validation_054,54,50,flair,12658,13728,2,58,2,5514,123,volume_123_slice_47.h5
BraTS20_Validation_054,54,49,flair,12511,13633,2,58,2,5347,118,volume_118_slice_70.h5
BraTS20_Validation_054,54,48,flair,12387,13530,2,58,2,4049,84,volume_84_slice_47.h5
BraTS20_Validation_054,54,47,flair,12251,13452,2,58,2,3966,81,volume_81_slice_103.h5
BraTS20_Validation_054,54,46,flair,12121,13408,2,58,2,1780,36,volume_36_slice_82.h5
BraTS20_Validation_054,54,45,flair,11978,13358,2,58,2,6823,149,volume_149_slice_101.h5
BraTS20_Validation_054,54,44,flair,11844,13217,2,58,2,7776,166,volume_166_slice_87.h5
BraTS20_Validation_054,54,43,flair,11651,12923,2,58,2,8238,174,volume_174_slice_111.h5
BraTS20_Validation_054,54,42,flair,11459,12724,2,58,2,6559,146,volume_146_slice_57.h5
BraTS20_Validation_055,55,40,flair,7707,5212,1,25,4,4060,84,volume_84_slice_58.h5
BraTS20_Validation_055,55,39,flair,7181,4463,1,25,4,10524,220,volume_220_slice_70.h5
BraTS20_Validation_055,55,38,flair,6735,4065,1,25,4,7861,168,volume_168_slice_55.h5
BraTS20_Validation_055,55,37,flair,6486,3839,1,25,4,16707,345,volume_345_slice_104.h5
BraTS20_Validation_055,55,36,flair,6193,3555,1,25,4,9114,191,volume_191_slice_94.h5
BraTS20_Validation_055,55,35,flair,5870,3244,1,25,4,10367,216,volume_216_slice_94.h5
BraTS20_Validation_055,55,34,flair,5480,2849,1,25,4,12391,255,volume_255_slice_98.h5
BraTS20_Validation_055,55,126,flair,5438,2771,1,25,4,7041,154,volume_154_slice_83.h5
BraTS20_Validation_055,55,33,flair,5057,2411,1,25,4,9574,201,volume_201_slice_50.h5
BraTS20_Validation_055,55,127,flair,4949,2208,1,25,4,6972,152,volume_152_slice_62.h5
BraTS20_Validation_055,55,32,flair,4614,1916,1,25,4,9698,202,volume_202_slice_86.h5
BraTS20_Validation_055,55,129,flair,3968,1239,1,25,4,6336,140,volume_140_slice_79.h5
BraTS20_Validation_055,55,30,flair,3628,939,1,25,4,10368,216,volume_216_slice_95.h5
BraTS20_Validation_055,55,130,flair,3451,836,1,25,4,8312,175,volume_175_slice_105.h5
BraTS20_Validation_055,55,131,flair,2972,574,1,25,4,7410,161,volume_161_slice_73.h5
BraTS20_Validation_055,55,29,flair,3164,535,1,25,4,11987,247,volume_247_slice_100.h5
BraTS20_Validation_055,55,132,flair,2535,407,1,25,4,8015,171,volume_171_slice_64.h5
BraTS20_Validation_055,55,28,flair,2715,268,1,25,4,11989,247,volume_247_slice_102.h5
BraTS20_Validation_055,55,133,flair,2062,200,1,25,4,6749,148,volume_148_slice_124.h5
BraTS20_Validation_055,55,27,flair,2291,129,1,25,4,11301,236,volume_236_slice_112.h5
BraTS20_Validation_055,55,134,flair,1623,94,1,25,4,8079,171,volume_171_slice_128.h5
BraTS20_Validation_055,55,135,flair,1220,47,1,25,4,8983,189,volume_189_slice_85.h5
BraTS20_Validation_055,55,26,flair,1935,19,1,25,4,11303,236,volume_236_slice_114.h5
BraTS20_Validation_055,55,40,flair,7707,5212,2,25,4,6179,137,volume_137_slice_47.h5
BraTS20_Validation_055,55,39,flair,7181,4463,2,25,4,10980,231,volume_231_slice_89.h5
BraTS20_Validation_055,55,38,flair,6735,4065,2,25,4,9681,202,volume_202_slice_69.h5
BraTS20_Validation_055,55,37,flair,6486,3839,2,25,4,6225,137,volume_137_slice_93.h5
BraTS20_Validation_055,55,36,flair,6193,3555,2,25,4,7882,168,volume_168_slice_76.h5
BraTS20_Validation_055,55,35,flair,5870,3244,2,25,4,9078,191,volume_191_slice_58.h5
BraTS20_Validation_055,55,34,flair,5480,2849,2,25,4,12272,254,volume_254_slice_71.h5
BraTS20_Validation_055,55,126,flair,5438,2771,2,25,4,7056,154,volume_154_slice_98.h5
BraTS20_Validation_055,55,33,flair,5057,2411,2,25,4,9075,191,volume_191_slice_55.h5
BraTS20_Validation_055,55,127,flair,4949,2208,2,25,4,6745,148,volume_148_slice_120.h5
BraTS20_Validation_055,55,32,flair,4614,1916,2,25,4,9570,201,volume_201_slice_46.h5
BraTS20_Validation_055,55,128,flair,4459,1675,2,25,4,6058,135,volume_135_slice_66.h5
BraTS20_Validation_055,55,31,flair,4091,1463,2,25,4,12005,248,volume_248_slice_72.h5
BraTS20_Validation_055,55,129,flair,3968,1239,2,25,4,14720,304,volume_304_slice_56.h5
BraTS20_Validation_055,55,30,flair,3628,939,2,25,4,14364,297,volume_297_slice_74.h5
BraTS20_Validation_055,55,130,flair,3451,836,2,25,4,6298,138,volume_138_slice_113.h5
BraTS20_Validation_055,55,131,flair,2972,574,2,25,4,6305,138,volume_138_slice_120.h5
BraTS20_Validation_055,55,29,flair,3164,535,2,25,4,4090,85,volume_85_slice_88.h5
BraTS20_Validation_055,55,132,flair,2535,407,2,25,4,7035,152,volume_152_slice_125.h5
BraTS20_Validation_055,55,28,flair,2715,268,2,25,4,12000,248,volume_248_slice_67.h5
BraTS20_Validation_055,55,133,flair,2062,200,2,25,4,8016,171,volume_171_slice_65.h5
BraTS20_Validation_055,55,27,flair,2291,129,2,25,4,11994,247,volume_247_slice_107.h5
BraTS20_Validation_055,55,134,flair,1623,94,2,25,4,10946,230,volume_230_slice_125.h5
BraTS20_Validation_055,55,135,flair,1220,47,2,25,4,14291,295,volume_295_slice_128.h5
BraTS20_Validation_055,55,26,flair,1935,19,2,25,4,17062,352,volume_352_slice_119.h5
BraTS20_Validation_055,55,40,flair,7707,5212,3,25,4,8655,183,volume_183_slice_84.h5
BraTS20_Validation_055,55,39,flair,7181,4463,3,25,4,9947,208,volume_208_slice_121.h5
BraTS20_Validation_055,55,38,flair,6735,4065,3,25,4,9127,191,volume_191_slice_107.h5
BraTS20_Validation_055,55,37,flair,6486,3839,3,25,4,9699,202,volume_202_slice_87.h5
BraTS20_Validation_055,55,36,flair,6193,3555,3,25,4,9082,191,volume_191_slice_62.h5
BraTS20_Validation_055,55,35,flair,5870,3244,3,25,4,11264,236,volume_236_slice_75.h5
BraTS20_Validation_055,55,34,flair,5480,2849,3,25,4,12385,255,volume_255_slice_92.h5
BraTS20_Validation_055,55,126,flair,5438,2771,3,25,4,7064,154,volume_154_slice_106.h5
BraTS20_Validation_055,55,33,flair,5057,2411,3,25,4,10370,216,volume_216_slice_97.h5
BraTS20_Validation_055,55,127,flair,4949,2208,3,25,4,7062,154,volume_154_slice_104.h5
BraTS20_Validation_055,55,32,flair,4614,1916,3,25,4,11225,236,volume_236_slice_36.h5
BraTS20_Validation_055,55,128,flair,4459,1675,3,25,4,16803,347,volume_347_slice_107.h5
BraTS20_Validation_055,55,31,flair,4091,1463,3,25,4,11983,247,volume_247_slice_96.h5
BraTS20_Validation_055,55,129,flair,3968,1239,3,25,4,8984,189,volume_189_slice_86.h5
BraTS20_Validation_055,55,30,flair,3628,939,3,25,4,10338,216,volume_216_slice_65.h5
BraTS20_Validation_055,55,130,flair,3451,836,3,25,4,7037,152,volume_152_slice_127.h5
BraTS20_Validation_055,55,131,flair,2972,574,3,25,4,6239,138,volume_138_slice_54.h5
BraTS20_Validation_055,55,29,flair,3164,535,3,25,4,14393,297,volume_297_slice_103.h5
BraTS20_Validation_055,55,132,flair,2535,407,3,25,4,8743,184,volume_184_slice_101.h5
BraTS20_Validation_055,55,28,flair,2715,268,3,25,4,9706,202,volume_202_slice_94.h5
BraTS20_Validation_055,55,133,flair,2062,200,3,25,4,13148,274,volume_274_slice_64.h5
BraTS20_Validation_055,55,27,flair,2291,129,3,25,4,11998,248,volume_248_slice_65.h5
BraTS20_Validation_055,55,134,flair,1623,94,3,25,4,11220,235,volume_235_slice_125.h5
BraTS20_Validation_055,55,135,flair,1220,47,3,25,4,14791,305,volume_305_slice_132.h5
BraTS20_Validation_055,55,26,flair,1935,19,3,25,4,17063,352,volume_352_slice_120.h5
BraTS20_Validation_055,55,40,flair,7707,5212,4,25,4,16603,343,volume_343_slice_87.h5
BraTS20_Validation_055,55,39,flair,7181,4463,4,25,4,7129,155,volume_155_slice_81.h5
BraTS20_Validation_055,55,38,flair,6735,4065,4,25,4,7098,155,volume_155_slice_50.h5
BraTS20_Validation_055,55,37,flair,6486,3839,4,25,4,5870,130,volume_130_slice_96.h5
BraTS20_Validation_055,55,36,flair,6193,3555,4,25,4,10578,221,volume_221_slice_47.h5
BraTS20_Validation_056,56,89,flair,13523,16094,1,89,1,4757,104,volume_104_slice_56.h5
BraTS20_Validation_056,56,88,flair,13502,16006,1,89,1,3839,77,volume_77_slice_70.h5
BraTS20_Validation_056,56,87,flair,13472,15931,1,89,1,4051,84,volume_84_slice_49.h5
BraTS20_Validation_056,56,82,flair,13423,15915,1,89,1,6104,135,volume_135_slice_112.h5
BraTS20_Validation_056,56,83,flair,13436,15861,1,89,1,6673,148,volume_148_slice_48.h5
BraTS20_Validation_056,56,84,flair,13454,15842,1,89,1,7052,154,volume_154_slice_94.h5
BraTS20_Validation_056,56,81,flair,13380,15834,1,89,1,6614,147,volume_147_slice_62.h5
BraTS20_Validation_056,56,86,flair,13436,15820,1,89,1,4218,88,volume_88_slice_82.h5
BraTS20_Validation_056,56,85,flair,13436,15780,1,89,1,3833,77,volume_77_slice_64.h5
BraTS20_Validation_056,56,80,flair,13262,15593,1,89,1,6577,146,volume_146_slice_75.h5
BraTS20_Validation_056,56,79,flair,13225,15434,1,89,1,8220,174,volume_174_slice_93.h5
BraTS20_Validation_056,56,78,flair,13128,15162,1,89,1,6436,143,volume_143_slice_57.h5
BraTS20_Validation_056,56,77,flair,13049,14961,1,89,1,9012,189,volume_189_slice_114.h5
BraTS20_Validation_056,56,76,flair,13024,14873,1,89,1,7022,152,volume_152_slice_112.h5
BraTS20_Validation_056,56,75,flair,12961,14665,1,89,1,5372,118,volume_118_slice_95.h5
BraTS20_Validation_056,56,73,flair,12867,14499,1,89,1,6217,137,volume_137_slice_85.h5
BraTS20_Validation_056,56,74,flair,12877,14464,1,89,1,6538,145,volume_145_slice_81.h5
BraTS20_Validation_056,56,72,flair,12878,14451,1,89,1,5528,123,volume_123_slice_61.h5
BraTS20_Validation_056,56,71,flair,12872,14450,1,89,1,17120,354,volume_354_slice_61.h5
BraTS20_Validation_056,56,70,flair,12813,14332,1,89,1,4162,87,volume_87_slice_65.h5
BraTS20_Validation_056,56,69,flair,12805,14188,1,89,1,6215,137,volume_137_slice_83.h5
BraTS20_Validation_056,56,67,flair,12721,14061,1,89,1,5512,123,volume_123_slice_45.h5
BraTS20_Validation_056,56,65,flair,12648,14044,1,89,1,5838,130,volume_130_slice_64.h5
BraTS20_Validation_056,56,66,flair,12672,14018,1,89,1,5557,123,volume_123_slice_90.h5
BraTS20_Validation_056,56,64,flair,12594,13993,1,89,1,7848,167,volume_167_slice_81.h5
BraTS20_Validation_056,56,63,flair,12498,13908,1,89,1,5537,123,volume_123_slice_70.h5
BraTS20_Validation_056,56,68,flair,12675,13905,1,89,1,6208,137,volume_137_slice_76.h5
BraTS20_Validation_056,56,62,flair,12443,13730,1,89,1,6575,146,volume_146_slice_73.h5
BraTS20_Validation_056,56,61,flair,12296,13429,1,89,1,3136,65,volume_65_slice_72.h5
BraTS20_Validation_056,56,60,flair,12175,13276,1,89,1,6604,147,volume_147_slice_52.h5
BraTS20_Validation_056,56,59,flair,12067,13129,1,89,1,4213,88,volume_88_slice_77.h5
BraTS20_Validation_056,56,58,flair,12006,13085,1,89,1,15674,323,volume_323_slice_53.h5
BraTS20_Validation_056,56,53,flair,11787,13033,1,89,1,16234,334,volume_334_slice_43.h5
BraTS20_Validation_056,56,52,flair,11770,13028,1,89,1,16645,344,volume_344_slice_77.h5
BraTS20_Validation_056,56,51,flair,11713,13025,1,89,1,5525,123,volume_123_slice_58.h5
BraTS20_Validation_056,56,54,flair,11825,13024,1,89,1,5547,123,volume_123_slice_80.h5
BraTS20_Validation_056,56,57,flair,11930,13022,1,89,1,5509,123,volume_123_slice_42.h5
BraTS20_Validation_056,56,55,flair,11842,12993,1,89,1,5688,127,volume_127_slice_61.h5
BraTS20_Validation_056,56,56,flair,11879,12981,1,89,1,7202,156,volume_156_slice_64.h5
BraTS20_Validation_056,56,50,flair,11603,12950,1,89,1,5501,122,volume_122_slice_93.h5
BraTS20_Validation_056,56,49,flair,11540,12906,1,89,1,5854,130,volume_130_slice_80.h5
BraTS20_Validation_056,56,48,flair,11456,12807,1,89,1,4834,105,volume_105_slice_59.h5
BraTS20_Validation_056,56,47,flair,11290,12543,1,89,1,7218,156,volume_156_slice_80.h5
BraTS20_Validation_056,56,46,flair,11124,12329,1,89,1,4048,84,volume_84_slice_46.h5
BraTS20_Validation_056,56,45,flair,10965,12062,1,89,1,6573,146,volume_146_slice_71.h5
BraTS20_Validation_056,56,44,flair,10824,11663,1,89,1,17584,363,volume_363_slice_91.h5
BraTS20_Validation_056,56,43,flair,10663,11231,1,89,1,4159,87,volume_87_slice_62.h5
BraTS20_Validation_056,56,42,flair,10507,10729,1,89,1,5414,119,volume_119_slice_64.h5
BraTS20_Validation_056,56,41,flair,10265,10183,1,89,1,8662,183,volume_183_slice_91.h5
BraTS20_Validation_056,56,40,flair,9992,9546,1,89,1,7773,166,volume_166_slice_84.h5
BraTS20_Validation_056,56,39,flair,9598,8389,1,89,1,12873,268,volume_268_slice_45.h5
BraTS20_Validation_056,56,37,flair,8517,5563,1,89,1,4043,84,volume_84_slice_41.h5
BraTS20_Validation_056,56,36,flair,8020,4917,1,89,1,15241,314,volume_314_slice_77.h5
BraTS20_Validation_056,56,35,flair,7548,4506,1,89,1,4696,103,volume_103_slice_53.h5
BraTS20_Validation_056,56,34,flair,7195,4338,1,89,1,11057,232,volume_232_slice_88.h5
BraTS20_Validation_056,56,33,flair,6897,4184,1,89,1,10205,213,volume_213_slice_50.h5
BraTS20_Validation_056,56,32,flair,6702,4095,1,89,1,5696,127,volume_127_slice_69.h5
BraTS20_Validation_056,56,31,flair,6532,4016,1,89,1,4710,103,volume_103_slice_67.h5
BraTS20_Validation_056,56,30,flair,6422,3933,1,89,1,10623,221,volume_221_slice_92.h5
BraTS20_Validation_056,56,29,flair,6240,3744,1,89,1,9674,202,volume_202_slice_62.h5
BraTS20_Validation_056,56,28,flair,6108,3598,1,89,1,9084,191,volume_191_slice_64.h5
BraTS20_Validation_056,56,27,flair,6025,3536,1,89,1,12271,254,volume_254_slice_70.h5
BraTS20_Validation_056,56,26,flair,5931,3486,1,89,1,10519,220,volume_220_slice_65.h5
BraTS20_Validation_056,56,25,flair,5825,3401,1,89,1,13292,276,volume_276_slice_115.h5
BraTS20_Validation_056,56,24,flair,5745,3359,1,89,1,11973,247,volume_247_slice_86.h5
BraTS20_Validation_056,56,23,flair,5672,3296,1,89,1,8114,172,volume_172_slice_110.h5
BraTS20_Validation_056,56,22,flair,5567,3228,1,89,1,11284,236,volume_236_slice_95.h5
BraTS20_Validation_056,56,21,flair,5501,3189,1,89,1,11451,239,volume_239_slice_77.h5
BraTS20_Validation_056,56,20,flair,5433,3161,1,89,1,10225,213,volume_213_slice_70.h5
BraTS20_Validation_056,56,19,flair,5314,3064,1,89,1,468,10,volume_10_slice_111.h5
BraTS20_Validation_056,56,18,flair,5183,2993,1,89,1,8176,173,volume_173_slice_113.h5
BraTS20_Validation_056,56,17,flair,5034,2900,1,89,1,1436,29,volume_29_slice_101.h5
BraTS20_Validation_056,56,16,flair,4938,2816,1,89,1,15807,326,volume_326_slice_55.h5
BraTS20_Validation_056,56,15,flair,4776,2675,1,89,1,11984,247,volume_247_slice_97.h5
BraTS20_Validation_056,56,14,flair,4598,2516,1,89,1,8670,183,volume_183_slice_99.h5
BraTS20_Validation_056,56,13,flair,4478,2379,1,89,1,14349,296,volume_296_slice_91.h5
BraTS20_Validation_056,56,12,flair,4355,2243,1,89,1,12037,248,volume_248_slice_104.h5
BraTS20_Validation_056,56,10,flair,4084,1888,1,89,1,12267,254,volume_254_slice_66.h5
BraTS20_Validation_057,57,81,flair,15579,17725,1,90,1,6222,137,volume_137_slice_90.h5
BraTS20_Validation_057,57,80,flair,15575,17704,1,90,1,5488,122,volume_122_slice_80.h5
BraTS20_Validation_057,57,77,flair,15532,17703,1,90,1,3953,81,volume_81_slice_90.h5
BraTS20_Validation_057,57,82,flair,15594,17702,1,90,1,5850,130,volume_130_slice_76.h5
BraTS20_Validation_057,57,78,flair,15556,17701,1,90,1,8457,179,volume_179_slice_49.h5
BraTS20_Validation_057,57,79,flair,15549,17694,1,90,1,4369,94,volume_94_slice_56.h5
