slice_path,target,volume,slice,label0_pxl_cnt,label1_pxl_cnt,label2_pxl_cnt,background_ratio,whole_tumor_pixels,donor_h5_path,mask_has_margin,loaded_mask_pixels,compatible_external_base_count,tumor_area_pixels,tumor_area_fraction,bbox_y_min,bbox_y_max,bbox_x_min,bbox_x_max,bbox_height,bbox_width,bbox_area,bbox_fill_fraction,centroid_y,centroid_x,centroid_y_normalized,centroid_x_normalized,centroid_laterality,connected_component_count,largest_component_pixels,largest_component_fraction
volume_162_slice_92.h5,1,162,92,42,1863,661,0.9554513888888888,2566,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_162_slice_92.h5,True,2566,6659,2566,0.0445486111111111,78,144,117,187,67,71,4757,0.539415598066008,108.4353078721746,154.76149649259548,0.4537042170383874,0.647537642228433,right,1,2566,1.0
volume_162_slice_93.h5,1,162,93,17,1750,602,0.9588715277777776,2369,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_162_slice_93.h5,True,2369,6727,2369,0.0411284722222222,79,144,120,187,66,68,4488,0.5278520499108734,107.77458843393838,156.00295483326298,0.4509397005604116,0.6527320285910585,right,1,2369,1.0
volume_162_slice_94.h5,1,162,94,13,1620,582,0.9615451388888888,2215,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_162_slice_94.h5,True,2215,6785,2215,0.0384548611111111,79,144,124,186,66,63,4158,0.5327080327080327,107.1507900677201,156.98374717832957,0.4483296655553142,0.656835762252425,right,3,2213,0.999097065462754
volume_162_slice_95.h5,1,162,95,4,1539,573,0.9632638888888888,2116,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_162_slice_95.h5,True,2116,6813,2116,0.0367361111111111,79,144,119,186,66,68,4488,0.4714795008912656,106.58553875236296,157.27079395085067,0.4459645972902215,0.6580367947734338,right,3,2111,0.9976370510396976
volume_162_slice_96.h5,1,162,96,0,1512,532,0.9645138888888888,2044,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_162_slice_96.h5,True,2044,6778,2044,0.0354861111111111,79,144,115,186,66,72,4752,0.4301346801346801,105.78375733855188,157.7294520547945,0.4426098633412212,0.6599558663380524,right,7,1660,0.812133072407045
volume_162_slice_97.h5,1,162,97,0,1483,478,0.9659548611111112,1961,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_162_slice_97.h5,True,1961,6750,1961,0.0340451388888888,79,144,106,186,66,81,5346,0.3668163112607557,104.8765935747068,158.35492095869455,0.4388141990573506,0.6625728910405629,right,5,1631,0.831718510963794
volume_162_slice_98.h5,1,162,98,0,1446,362,0.9686111111111112,1808,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_162_slice_98.h5,True,1808,6713,1808,0.0313888888888888,79,143,107,186,65,80,5200,0.3476923076923077,102.73451327433628,159.54811946902657,0.4298515199763024,0.6675653534268893,right,6,1594,0.8816371681415929
volume_162_slice_99.h5,1,162,99,0,1316,289,0.9721354166666668,1605,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_162_slice_99.h5,True,1605,6709,1605,0.0278645833333333,79,143,114,186,65,73,4745,0.3382507903055848,100.49408099688472,161.02367601246107,0.4204773263467981,0.6737392301776614,right,7,1494,0.930841121495327
volume_162_slice_100.h5,1,162,100,0,1234,267,0.9739409722222222,1501,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_162_slice_100.h5,True,1501,6696,1501,0.0260590277777777,79,143,134,187,65,54,3510,0.4276353276353276,99.05529646902065,161.6175882744837,0.41445730740176,0.676224218721689,right,4,1445,0.9626915389740172
volume_162_slice_101.h5,1,162,101,0,1171,255,0.9752430555555556,1426,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_162_slice_101.h5,True,1426,6699,1426,0.0247569444444444,79,143,135,187,65,53,3445,0.413933236574746,98.13884992987376,161.75806451612902,0.4106228030538651,0.676811985423134,right,2,1402,0.9831697054698456
volume_162_slice_102.h5,1,162,102,0,1157,230,0.9759201388888888,1387,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_162_slice_102.h5,True,1387,6682,1387,0.0240798611111111,79,141,136,187,63,52,3276,0.4233821733821734,97.42393655371303,161.9949531362653,0.4076315336975441,0.6778031511977628,right,2,1381,0.9956741167988464
volume_162_slice_103.h5,1,162,103,0,1173,196,0.9762326388888888,1369,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_162_slice_103.h5,True,1369,6645,1369,0.0237673611111111,78,115,137,187,38,51,1938,0.7063983488132095,96.96420745069392,162.6289262235208,0.4057079809652466,0.6804557582574092,right,1,1369,1.0
volume_162_slice_104.h5,1,162,104,0,1205,170,0.9761284722222222,1375,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_162_slice_104.h5,True,1375,6605,1375,0.0238715277777777,77,115,137,187,39,51,1989,0.6913021618903972,96.7549090909091,162.94036363636363,0.4048322556104983,0.6817588436667934,right,1,1375,1.0
volume_162_slice_105.h5,1,162,105,0,1211,130,0.97671875,1341,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_162_slice_105.h5,True,1341,6602,1341,0.02328125,77,115,138,187,39,50,1950,0.6876923076923077,96.64056674123788,163.4407158836689,0.4043538357373969,0.6838523677140959,right,1,1341,1.0
volume_162_slice_106.h5,1,162,106,0,1201,95,0.9775,1296,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_162_slice_106.h5,True,1296,6579,1296,0.0225,77,115,139,188,39,50,1950,0.6646153846153846,96.46141975308642,164.070987654321,0.4036042667493155,0.6864894880933933,right,1,1296,1.0
volume_162_slice_107.h5,1,162,107,0,1151,77,0.9786805555555556,1228,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_162_slice_107.h5,True,1228,6544,1228,0.0213194444444444,77,115,140,188,39,49,1911,0.6425954997383568,96.23045602605865,164.9128664495114,0.402637891322421,0.6900119935126,right,1,1228,1.0
volume_162_slice_108.h5,1,162,108,0,1098,62,0.9798611111111112,1160,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_162_slice_108.h5,True,1160,6571,1160,0.0201388888888888,77,115,141,188,39,48,1872,0.6196581196581197,96.12758620689657,165.2793103448276,0.4022074736690232,0.6915452315683163,right,1,1160,1.0
volume_162_slice_109.h5,1,162,109,0,1070,40,0.9807291666666668,1110,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_162_slice_109.h5,True,1110,6580,1110,0.0192708333333333,77,115,142,188,39,47,1833,0.6055646481178396,95.8873873873874,165.63963963963965,0.4012024576878134,0.6930528855215047,right,1,1110,1.0
volume_162_slice_110.h5,1,162,110,0,1049,12,0.9815798611111112,1061,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_162_slice_110.h5,True,1061,6591,1061,0.0184201388888888,78,114,143,188,37,46,1702,0.6233842538190364,95.89820923656929,166.08199811498585,0.4012477373915032,0.6949037578032881,right,1,1061,1.0
volume_162_slice_111.h5,1,162,111,0,974,0,0.9830902777777778,974,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_162_slice_111.h5,True,974,6595,974,0.0169097222222222,78,114,144,188,37,45,1665,0.584984984984985,95.62422997946612,166.805954825462,0.4001013806672223,0.6979328653785022,right,1,974,1.0
volume_162_slice_112.h5,1,162,112,0,822,0,0.9857291666666668,822,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_162_slice_112.h5,True,822,6629,822,0.0142708333333333,79,111,145,187,33,43,1419,0.5792811839323467,95.48296836982968,167.76885644768856,0.3995103279072371,0.7019617424589479,right,1,822,1.0
volume_162_slice_113.h5,1,162,113,0,707,0,0.9877256944444444,707,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_162_slice_113.h5,True,707,6635,707,0.0122743055555555,82,110,147,187,29,41,1189,0.5946173254835997,95.33946251768036,168.73408769448375,0.3989098850112148,0.7060003669225261,right,1,707,1.0
volume_162_slice_114.h5,1,162,114,0,615,0,0.9893229166666668,615,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_162_slice_114.h5,True,615,6761,615,0.0106770833333333,82,109,149,186,28,38,1064,0.5780075187969925,94.97886178861788,168.069918699187,0.3974010953498657,0.70322141715141,right,1,615,1.0
volume_162_slice_115.h5,1,162,115,0,528,0,0.9908333333333332,528,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_162_slice_115.h5,True,528,6945,528,0.0091666666666666,82,108,150,185,27,36,972,0.5432098765432098,94.4090909090909,166.46401515151516,0.3950171167744389,0.6965021554456701,right,2,523,0.990530303030303
volume_162_slice_116.h5,1,162,116,0,493,0,0.9914409722222224,493,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_162_slice_116.h5,True,493,7013,493,0.0085590277777777,82,107,151,185,26,35,910,0.5417582417582417,94.46653144016229,166.07505070993915,0.3952574537245283,0.6948746891629253,right,2,491,0.995943204868154
volume_162_slice_117.h5,1,162,117,0,440,0,0.9923611111111112,440,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_162_slice_117.h5,True,440,7091,440,0.0076388888888888,83,107,152,180,25,29,725,0.6068965517241379,94.81363636363636,166.04545454545453,0.3967097755800685,0.6947508558387219,right,1,440,1.0
volume_162_slice_118.h5,1,162,118,0,388,0,0.9932638888888888,388,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_162_slice_118.h5,True,388,7182,388,0.0067361111111111,84,107,153,178,24,26,624,0.6217948717948718,95.23453608247422,165.76030927835052,0.3984708622697666,0.6935577794073243,right,2,386,0.9948453608247424
volume_162_slice_119.h5,1,162,119,0,346,0,0.9939930555555556,346,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_162_slice_119.h5,True,346,7272,346,0.0060069444444444,84,106,153,178,23,26,598,0.5785953177257525,95.7543352601156,165.39017341040463,0.4006457542264251,0.6920090937673834,right,1,346,1.0
volume_162_slice_120.h5,1,162,120,0,301,0,0.9947743055555556,301,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_162_slice_120.h5,True,301,7345,301,0.0052256944444444,85,106,154,177,22,24,528,0.5700757575757576,96.39867109634552,165.06976744186048,0.4033417200683912,0.6906684830203367,right,1,301,1.0
volume_163_slice_63.h5,1,163,63,0,356,0,0.9938194444444444,356,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_163_slice_63.h5,True,356,3512,356,0.0061805555555555,140,171,92,122,32,31,992,0.3588709677419355,156.1432584269663,110.1432584269663,0.653319072916177,0.460850453669315,midline,3,181,0.5084269662921348
volume_163_slice_64.h5,1,163,64,0,440,0,0.9923611111111112,440,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_163_slice_64.h5,True,440,3468,440,0.0076388888888888,139,171,85,123,33,39,1287,0.3418803418803419,155.71363636363637,109.575,0.65152149106124,0.4584728033472803,midline,4,211,0.4795454545454545
volume_163_slice_65.h5,1,163,65,0,628,0,0.9890972222222222,628,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_163_slice_65.h5,True,628,3375,628,0.0109027777777777,139,172,84,125,34,42,1428,0.4397759103641456,155.1671974522293,108.7404458598726,0.6492351357833861,0.4549809450203875,midline,3,535,0.8519108280254777
volume_163_slice_66.h5,1,163,66,0,955,0,0.9834201388888888,955,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_163_slice_66.h5,True,955,3329,955,0.0165798611111111,138,173,82,129,36,48,1728,0.5526620370370371,154.81256544502617,107.90261780104711,0.647751319853666,0.4514753882889,midline,1,955,1.0
volume_163_slice_67.h5,1,163,67,0,1164,0,0.9797916666666666,1164,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_163_slice_67.h5,True,1164,3211,1164,0.0202083333333333,131,173,78,131,43,54,2322,0.5012919896640827,154.0085910652921,107.15721649484536,0.6443874103150298,0.4483565543717379,left,3,1141,0.9802405498281788
volume_163_slice_68.h5,1,163,68,0,1379,0,0.9760590277777778,1379,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_163_slice_68.h5,True,1379,2977,1379,0.0239409722222222,130,173,76,131,44,56,2464,0.5596590909090909,152.8723712835388,105.68020304568527,0.6396333526507899,0.4421765817811099,left,1,1379,1.0
volume_163_slice_69.h5,1,163,69,0,1445,135,0.9725694444444444,1580,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_163_slice_69.h5,True,1580,2750,1580,0.0274305555555555,130,174,75,132,45,58,2610,0.6053639846743295,152.2101265822785,104.66835443037976,0.6368624543191569,0.4379429055664425,left,1,1580,1.0
volume_163_slice_70.h5,1,163,70,0,1560,85,0.9714409722222224,1645,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_163_slice_70.h5,True,1645,2552,1645,0.0285590277777777,129,175,73,132,47,60,2820,0.5833333333333334,152.0018237082067,104.24620060790274,0.635990894176597,0.436176571581183,left,1,1645,1.0
volume_163_slice_71.h5,1,163,71,0,1662,111,0.96921875,1773,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_163_slice_71.h5,True,1773,2472,1773,0.03078125,129,175,72,133,47,62,2914,0.6084420041180508,151.86520022560632,104.18330513254372,0.6354192478058842,0.4359134105964172,left,1,1773,1.0
volume_163_slice_72.h5,1,163,72,0,1740,176,0.9667361111111112,1916,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_163_slice_72.h5,True,1916,2445,1916,0.0332638888888888,129,175,71,135,47,65,3055,0.6271685761047463,151.83350730688937,104.49164926931108,0.6352866414514199,0.4372035534280797,left,1,1916,1.0
volume_163_slice_73.h5,1,163,73,0,1728,320,0.9644444444444444,2048,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_163_slice_73.h5,True,2048,2323,2048,0.0355555555555555,129,175,70,136,47,67,3149,0.6503651953000953,151.71484375,104.201171875,0.6347901412133892,0.4359881668410041,left,1,2048,1.0
volume_163_slice_74.h5,1,163,74,0,1765,425,0.9619791666666668,2190,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_163_slice_74.h5,True,2190,2100,2190,0.0380208333333333,128,176,65,136,49,72,3528,0.6207482993197279,151.4785388127854,103.40730593607306,0.6338014176267172,0.4326665520337784,left,1,2190,1.0
volume_163_slice_75.h5,1,163,75,3,1826,495,0.9596527777777778,2324,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_163_slice_75.h5,True,2324,1925,2324,0.0403472222222222,128,176,63,137,49,75,3675,0.6323809523809524,151.197074010327,102.59380378657488,0.6326237406289833,0.4292627773496856,left,1,2324,1.0
volume_163_slice_76.h5,1,163,76,26,1837,588,0.9574479166666666,2451,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_163_slice_76.h5,True,2451,1825,2451,0.0425520833333333,127,176,62,137,50,76,3800,0.645,151.12688698490413,101.99755201958384,0.6323300710665445,0.4267680000819407,left,2,2442,0.996328029375765
volume_163_slice_77.h5,1,163,77,167,1691,720,0.9552430555555556,2578,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_163_slice_77.h5,True,2578,1719,2578,0.0447569444444444,127,176,62,138,50,77,3850,0.6696103896103897,150.93250581846394,101.47284716834756,0.631516760746711,0.4245725822943412,left,1,2578,1.0
volume_163_slice_78.h5,1,163,78,214,1674,798,0.9533680555555556,2686,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_163_slice_78.h5,True,2686,1604,2686,0.0466319444444444,127,177,61,138,51,78,3978,0.6752136752136753,151.09195830230826,100.7252419955324,0.6321839259510805,0.4214445271779597,left,1,2686,1.0
volume_163_slice_79.h5,1,163,79,223,1661,896,0.9517361111111112,2780,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_163_slice_79.h5,True,2780,1564,2780,0.0482638888888888,127,177,61,139,51,79,4029,0.6899975179945396,150.8679856115108,100.54748201438848,0.6312468017218025,0.420700761566479,left,2,2779,0.9996402877697842
volume_163_slice_80.h5,1,163,80,275,1677,981,0.9490798611111112,2933,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_163_slice_80.h5,True,2933,1545,2933,0.0509201388888888,126,177,61,139,52,79,4108,0.7139727361246349,150.17661097852027,100.55676781452438,0.6283540208306287,0.4207396142867128,left,1,2933,1.0
volume_163_slice_81.h5,1,163,81,421,1614,1090,0.9457465277777778,3125,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_163_slice_81.h5,True,3125,1534,3125,0.0542534722222222,115,177,60,139,63,80,5040,0.6200396825396826,148.93248,100.13024,0.6231484518828452,0.4189549790794979,left,2,3111,0.99552
volume_163_slice_82.h5,1,163,82,505,1664,1206,0.94140625,3375,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_163_slice_82.h5,True,3375,1536,3375,0.05859375,109,177,60,140,69,81,5589,0.6038647342995169,146.99762962962964,100.17037037037036,0.6150528436386178,0.4191228885789555,left,1,3375,1.0
volume_163_slice_83.h5,1,163,83,533,1555,1348,0.9403472222222222,3436,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_163_slice_83.h5,True,3436,1539,3436,0.0596527777777777,108,177,60,140,70,81,5670,0.6059964726631394,146.3661233993015,100.05151338766008,0.6124105581560733,0.4186255790278664,left,1,3436,1.0
volume_163_slice_84.h5,1,163,84,499,1515,1447,0.9399131944444444,3461,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_163_slice_84.h5,True,3461,1529,3461,0.0600868055555555,107,178,60,141,72,82,5904,0.5862127371273713,146.06472117885005,99.90176249638832,0.6111494609993726,0.417999006261039,left,1,3461,1.0
volume_163_slice_85.h5,1,163,85,873,1508,1125,0.9391319444444444,3506,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_163_slice_85.h5,True,3506,1543,3506,0.0608680555555555,107,178,59,141,72,83,5976,0.5866800535475234,145.92099258414146,100.0219623502567,0.6105480861261149,0.4185019345199025,left,2,3505,0.9997147746719908
volume_163_slice_86.h5,1,163,86,979,1457,1117,0.9383159722222222,3553,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_163_slice_86.h5,True,3553,1560,3553,0.0616840277777777,108,178,59,142,71,84,5964,0.5957411133467472,145.99493385871094,100.32254432873629,0.6108574638439788,0.4197595997018254,left,3,3551,0.9994370954123276
volume_163_slice_87.h5,1,163,87,1023,1433,1103,0.9382118055555556,3559,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_163_slice_87.h5,True,3559,1594,3559,0.0617881944444444,108,177,59,142,70,84,5880,0.6052721088435374,145.69232930598483,100.432143860635,0.6095913360083047,0.4202181751491005,left,1,3559,1.0
volume_163_slice_88.h5,1,163,88,1024,1410,1115,0.9383854166666666,3549,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_163_slice_88.h5,True,3549,1627,3549,0.0616145833333333,108,177,59,142,70,84,5880,0.6035714285714285,145.607213299521,100.65426880811496,0.609235202090046,0.4211475682347906,left,1,3549,1.0
volume_163_slice_89.h5,1,163,89,1098,1338,1138,0.9379513888888888,3574,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_163_slice_89.h5,True,3574,1630,3574,0.0620486111111111,109,176,59,143,68,85,5780,0.6183391003460208,145.73111359820928,100.80637940682708,0.6097536133816288,0.4217840142545067,left,1,3574,1.0
volume_163_slice_90.h5,1,163,90,1179,1368,996,0.9384895833333332,3543,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_163_slice_90.h5,True,3543,1664,3543,0.0615104166666666,111,176,59,143,66,85,5610,0.6315508021390375,145.6737228337567,101.14197008185154,0.6095134846600698,0.4231881593382909,left,2,3542,0.9997177533163986
volume_163_slice_91.h5,1,163,91,1286,1280,946,0.9390277777777778,3512,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_163_slice_91.h5,True,3512,1723,3512,0.0609722222222222,114,176,59,143,63,85,5355,0.6558356676003735,145.60734624145786,101.69504555808656,0.6092357583324597,0.4255022826698182,left,1,3512,1.0
volume_163_slice_92.h5,1,163,92,1315,1302,876,0.9393576388888888,3493,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_163_slice_92.h5,True,3493,1779,3493,0.0606423611111111,114,176,59,143,63,85,5355,0.6522875816993464,145.41482965931863,102.1494417406241,0.60843024962058,0.4274035219272974,left,1,3493,1.0
volume_163_slice_93.h5,1,163,93,1113,1266,1075,0.9400347222222222,3454,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_163_slice_93.h5,True,3454,1849,3454,0.0599652777777777,114,176,59,143,63,85,5355,0.6450046685340803,145.2420382165605,102.7513028372901,0.607707272872638,0.4299217691936824,left,1,3454,1.0
volume_163_slice_94.h5,1,163,94,1056,1264,1143,0.9398784722222222,3463,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_163_slice_94.h5,True,3463,1870,3463,0.0601215277777777,114,176,59,144,63,86,5418,0.6391657438169066,145.131677736067,102.90643950332084,0.6072455135400292,0.4305708765829323,left,1,3463,1.0
volume_163_slice_95.h5,1,163,95,1146,1322,978,0.9401736111111112,3446,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_163_slice_95.h5,True,3446,1899,3446,0.0598263888888888,114,176,59,144,63,86,5418,0.6360280546327058,145.04439930354033,103.27481137550784,0.6068803318139763,0.4321121814874805,left,1,3446,1.0
volume_163_slice_96.h5,1,163,96,1108,1269,1056,0.9403993055555556,3433,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_163_slice_96.h5,True,3433,1916,3433,0.0596006944444444,114,176,59,144,63,86,5418,0.6336286452565523,145.15962714826682,103.49140693271193,0.6073624566873089,0.4330184390490038,left,1,3433,1.0
volume_163_slice_97.h5,1,163,97,1104,1250,1014,0.9415277777777776,3368,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_163_slice_97.h5,True,3368,1953,3368,0.0584722222222222,115,175,59,144,61,86,5246,0.6420129622569577,145.08165083135393,103.65469121140144,0.6070361959470876,0.4337016368677884,left,1,3368,1.0
