h5_relative_path,volume,slice_index,label0_pxl_cnt,label1_pxl_cnt,label2_pxl_cnt,whole_tumor_pixels,has_tumor,eligible_br_lora_slice,image_channel,image_channel_index,label_rule,image_role,source_cohort,downstream_split,common_real_training,is_synthetic_library_donor
volume_159_slice_73.h5,159,73,0,90,0,90,True,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training,train,True,False
volume_159_slice_74.h5,159,74,0,149,0,149,True,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training,train,True,False
volume_159_slice_75.h5,159,75,0,178,0,178,True,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training,train,True,False
volume_159_slice_76.h5,159,76,1,222,0,223,True,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training,train,True,False
volume_159_slice_102.h5,159,102,0,295,0,295,True,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training,train,True,False
volume_159_slice_103.h5,159,103,0,243,0,243,True,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training,train,True,False
volume_159_slice_104.h5,159,104,0,207,0,207,True,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training,train,True,False
volume_159_slice_105.h5,159,105,0,162,0,162,True,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training,train,True,False
volume_159_slice_106.h5,159,106,0,117,0,117,True,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training,train,True,False
volume_159_slice_107.h5,159,107,0,83,0,83,True,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training,train,True,False
volume_159_slice_108.h5,159,108,0,63,0,63,True,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training,train,True,False
volume_159_slice_109.h5,159,109,0,52,0,52,True,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training,train,True,False
volume_159_slice_110.h5,159,110,0,34,0,34,True,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training,train,True,False
volume_159_slice_111.h5,159,111,0,13,0,13,True,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training,train,True,False
volume_159_slice_112.h5,159,112,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training,train,True,False
volume_159_slice_113.h5,159,113,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training,train,True,False
volume_159_slice_114.h5,159,114,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training,train,True,False
volume_159_slice_115.h5,159,115,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training,train,True,False
volume_159_slice_116.h5,159,116,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training,train,True,False
volume_159_slice_117.h5,159,117,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training,train,True,False
volume_159_slice_118.h5,159,118,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training,train,True,False
volume_159_slice_119.h5,159,119,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training,train,True,False
volume_159_slice_120.h5,159,120,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training,train,True,False
volume_159_slice_121.h5,159,121,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training,train,True,False
volume_159_slice_122.h5,159,122,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training,train,True,False
volume_159_slice_123.h5,159,123,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training,train,True,False
volume_159_slice_124.h5,159,124,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training,train,True,False
volume_159_slice_125.h5,159,125,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training,train,True,False
volume_159_slice_126.h5,159,126,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training,train,True,False
volume_159_slice_127.h5,159,127,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training,train,True,False
volume_159_slice_128.h5,159,128,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training,train,True,False
volume_159_slice_129.h5,159,129,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training,train,True,False
volume_159_slice_130.h5,159,130,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training,train,True,False
volume_159_slice_131.h5,159,131,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training,train,True,False
volume_159_slice_132.h5,159,132,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training,train,True,False
volume_159_slice_133.h5,159,133,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training,train,True,False
volume_159_slice_134.h5,159,134,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training,train,True,False
volume_159_slice_135.h5,159,135,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training,train,True,False
volume_159_slice_136.h5,159,136,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training,train,True,False
volume_159_slice_137.h5,159,137,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training,train,True,False
volume_159_slice_138.h5,159,138,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training,train,True,False
volume_159_slice_139.h5,159,139,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training,train,True,False
volume_159_slice_140.h5,159,140,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training,train,True,False
volume_159_slice_141.h5,159,141,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training,train,True,False
volume_159_slice_142.h5,159,142,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training,train,True,False
volume_159_slice_143.h5,159,143,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training,train,True,False
volume_159_slice_144.h5,159,144,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training,train,True,False
volume_159_slice_145.h5,159,145,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training,train,True,False
volume_159_slice_146.h5,159,146,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training,train,True,False
volume_159_slice_147.h5,159,147,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training,train,True,False
volume_159_slice_148.h5,159,148,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training,train,True,False
volume_159_slice_149.h5,159,149,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training,train,True,False
volume_159_slice_150.h5,159,150,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training,train,True,False
volume_159_slice_151.h5,159,151,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training,train,True,False
volume_159_slice_152.h5,159,152,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training,train,True,False
volume_159_slice_153.h5,159,153,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training,train,True,False
volume_159_slice_154.h5,159,154,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training,train,True,False
volume_160_slice_0.h5,160,0,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training,train,True,False
volume_160_slice_1.h5,160,1,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training,train,True,False
volume_160_slice_2.h5,160,2,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training,train,True,False
volume_160_slice_3.h5,160,3,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training,train,True,False
volume_160_slice_4.h5,160,4,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training,train,True,False
volume_160_slice_5.h5,160,5,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training,train,True,False
volume_160_slice_6.h5,160,6,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training,train,True,False
volume_160_slice_7.h5,160,7,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training,train,True,False
volume_160_slice_8.h5,160,8,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training,train,True,False
volume_160_slice_9.h5,160,9,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training,train,True,False
volume_160_slice_10.h5,160,10,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training,train,True,False
volume_160_slice_11.h5,160,11,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training,train,True,False
volume_160_slice_12.h5,160,12,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training,train,True,False
volume_160_slice_13.h5,160,13,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training,train,True,False
volume_160_slice_14.h5,160,14,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training,train,True,False
volume_160_slice_15.h5,160,15,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training,train,True,False
volume_160_slice_16.h5,160,16,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training,train,True,False
volume_160_slice_17.h5,160,17,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training,train,True,False
volume_160_slice_18.h5,160,18,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training,train,True,False
volume_160_slice_19.h5,160,19,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training,train,True,False
volume_160_slice_20.h5,160,20,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training,train,True,False
volume_160_slice_21.h5,160,21,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training,train,True,False
volume_160_slice_22.h5,160,22,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training,train,True,False
volume_160_slice_23.h5,160,23,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training,train,True,False
volume_160_slice_24.h5,160,24,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training,train,True,False
volume_160_slice_25.h5,160,25,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training,train,True,False
volume_160_slice_26.h5,160,26,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training,train,True,False
volume_160_slice_27.h5,160,27,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training,train,True,False
volume_160_slice_28.h5,160,28,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training,train,True,False
volume_160_slice_29.h5,160,29,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training,train,True,False
volume_160_slice_30.h5,160,30,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training,train,True,False
volume_160_slice_31.h5,160,31,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training,train,True,False
volume_160_slice_32.h5,160,32,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training,train,True,False
volume_160_slice_33.h5,160,33,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training,train,True,False
volume_160_slice_34.h5,160,34,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training,train,True,False
volume_160_slice_35.h5,160,35,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training,train,True,False
volume_160_slice_36.h5,160,36,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training,train,True,False
volume_160_slice_37.h5,160,37,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training,train,True,False
volume_160_slice_38.h5,160,38,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training,train,True,False
volume_160_slice_39.h5,160,39,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training,train,True,False
volume_160_slice_40.h5,160,40,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training,train,True,False
volume_160_slice_41.h5,160,41,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training,train,True,False
volume_160_slice_42.h5,160,42,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training,train,True,False
volume_160_slice_43.h5,160,43,0,3,0,3,True,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training,train,True,False
volume_160_slice_44.h5,160,44,0,11,0,11,True,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training,train,True,False
volume_160_slice_45.h5,160,45,0,24,0,24,True,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training,train,True,False
volume_160_slice_46.h5,160,46,0,64,0,64,True,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training,train,True,False
volume_160_slice_47.h5,160,47,0,106,0,106,True,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training,train,True,False
volume_160_slice_48.h5,160,48,0,150,0,150,True,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training,train,True,False
volume_160_slice_49.h5,160,49,0,224,0,224,True,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training,train,True,False
volume_160_slice_60.h5,160,60,401,1450,1,1852,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training,train,True,False
volume_160_slice_61.h5,160,61,539,1419,14,1972,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training,train,True,False
volume_160_slice_62.h5,160,62,603,1353,82,2038,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training,train,True,False
volume_160_slice_66.h5,160,66,641,1233,278,2152,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training,train,True,False
volume_160_slice_68.h5,160,68,624,821,701,2146,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training,train,True,False
volume_160_slice_70.h5,160,70,608,799,742,2149,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training,train,True,False
volume_160_slice_71.h5,160,71,582,856,766,2204,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training,train,True,False
volume_160_slice_73.h5,160,73,624,865,773,2262,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training,train,True,False
volume_160_slice_76.h5,160,76,727,731,796,2254,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training,train,True,False
volume_160_slice_77.h5,160,77,710,716,840,2266,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training,train,True,False
volume_160_slice_79.h5,160,79,726,711,928,2365,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training,train,True,False
volume_160_slice_80.h5,160,80,756,668,1008,2432,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training,train,True,False
volume_160_slice_81.h5,160,81,808,652,1021,2481,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training,train,True,False
volume_160_slice_82.h5,160,82,890,614,1024,2528,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training,train,True,False
volume_160_slice_83.h5,160,83,1053,406,1096,2555,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training,train,True,False
volume_160_slice_85.h5,160,85,1143,409,1056,2608,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training,train,True,False
volume_160_slice_86.h5,160,86,1175,380,1053,2608,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training,train,True,False
volume_160_slice_87.h5,160,87,1186,387,1038,2611,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training,train,True,False
volume_160_slice_88.h5,160,88,1255,347,1013,2615,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training,train,True,False
volume_160_slice_91.h5,160,91,1480,263,812,2555,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training,train,True,False
volume_160_slice_92.h5,160,92,1556,205,787,2548,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training,train,True,False
volume_160_slice_93.h5,160,93,1564,231,751,2546,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training,train,True,False
volume_160_slice_94.h5,160,94,1701,196,676,2573,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training,train,True,False
volume_160_slice_95.h5,160,95,1650,225,632,2507,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training,train,True,False
volume_160_slice_96.h5,160,96,1573,282,607,2462,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training,train,True,False
volume_160_slice_97.h5,160,97,1486,288,632,2406,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training,train,True,False
volume_160_slice_98.h5,160,98,1490,217,686,2393,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training,train,True,False
volume_160_slice_99.h5,160,99,1375,271,689,2335,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training,train,True,False
volume_160_slice_100.h5,160,100,1395,237,685,2317,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training,train,True,False
volume_160_slice_103.h5,160,103,1062,346,549,1957,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training,train,True,False
volume_160_slice_104.h5,160,104,951,366,517,1834,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training,train,True,False
volume_160_slice_105.h5,160,105,715,624,377,1716,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training,train,True,False
volume_160_slice_107.h5,160,107,574,656,319,1549,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training,train,True,False
volume_160_slice_108.h5,160,108,502,652,265,1419,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training,train,True,False
volume_160_slice_110.h5,160,110,356,528,218,1102,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training,train,True,False
volume_160_slice_113.h5,160,113,116,645,26,787,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training,train,True,False
volume_160_slice_117.h5,160,117,8,247,21,276,True,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training,train,True,False
volume_160_slice_118.h5,160,118,19,107,33,159,True,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training,train,True,False
volume_160_slice_119.h5,160,119,13,3,23,39,True,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training,train,True,False
volume_160_slice_120.h5,160,120,2,0,19,21,True,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training,train,True,False
volume_160_slice_121.h5,160,121,11,0,29,40,True,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training,train,True,False
volume_160_slice_122.h5,160,122,9,0,15,24,True,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training,train,True,False
volume_160_slice_123.h5,160,123,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training,train,True,False
volume_160_slice_124.h5,160,124,12,0,20,32,True,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training,train,True,False
volume_160_slice_125.h5,160,125,39,0,24,63,True,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training,train,True,False
volume_160_slice_126.h5,160,126,66,0,24,90,True,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training,train,True,False
volume_160_slice_127.h5,160,127,99,0,19,118,True,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training,train,True,False
